ACTECON;GRUANALI;antiguedad;TAMAEMP;nrotrab;riesgo;categoria;lineanegocio;modular;producto;fechainicio
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-13T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-13T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-13T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-13T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-13T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-13T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-13T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-13T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-11-02T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-11-02T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-11-02T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-11-02T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-11-02T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-11-02T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-11-02T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-11-02T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-11-02T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
1;6;5;1;25;2;4;4;2;5;2021-10-12T00:00:00.0000000
